Date,Open,High,Low,Close,Adj Close,Volume
2003-02-04,61.540001,61.540001,61.540001,61.540001,24.383450,0
2003-02-05,61.290001,61.290001,61.290001,61.290001,24.284391,0
2003-02-06,61.139999,61.139999,61.139999,61.139999,24.224960,0
2003-02-07,60.650002,60.650002,60.650002,60.650002,24.030807,0
2003-02-10,61.180000,61.180000,61.180000,61.180000,24.240803,0
2003-02-11,60.830002,60.830002,60.830002,60.830002,24.102131,0
2003-02-12,59.560001,59.560001,59.560001,59.560001,23.598930,0
2003-02-13,59.119999,59.119999,59.119999,59.119999,23.424587,0
2003-02-14,60.029999,60.029999,60.029999,60.029999,23.785152,0
2003-02-18,61.709999,61.709999,61.709999,61.709999,24.450800,0
2003-02-19,61.330002,61.330002,61.330002,61.330002,24.300243,0
2003-02-20,60.970001,60.970001,60.970001,60.970001,24.157600,0
2003-02-21,61.900002,61.900002,61.900002,61.900002,24.526089,0
2003-02-24,60.540001,60.540001,60.540001,60.540001,23.987226,0
2003-02-25,61.029999,61.029999,61.029999,61.029999,24.181376,0
2003-02-26,60.619999,60.619999,60.619999,60.619999,24.018923,0
2003-02-27,61.570000,61.570000,61.570000,61.570000,24.395334,0
2003-02-28,62.119999,62.119999,62.119999,62.119999,24.619656,0
2003-03-03,61.560001,61.560001,61.560001,61.560001,24.397709,0
2003-03-04,60.930000,60.930000,60.930000,60.930000,24.148027,0
2003-03-05,61.439999,61.439999,61.439999,61.439999,24.350149,0
2003-03-06,61.230000,61.230000,61.230000,61.230000,24.266924,0
2003-03-07,61.830002,61.830002,61.830002,61.830002,24.504725,0
2003-03-10,60.669998,60.669998,60.669998,60.669998,24.044983,0
2003-03-11,59.439999,59.439999,59.439999,59.439999,23.557507,0
2003-03-12,59.730000,59.730000,59.730000,59.730000,23.672441,0
2003-03-13,61.970001,61.970001,61.970001,61.970001,24.560204,0
2003-03-14,61.650002,61.650002,61.650002,61.650002,24.433382,0
2003-03-17,64.040001,64.040001,64.040001,64.040001,25.380590,0
2003-03-18,64.809998,64.809998,64.809998,64.809998,25.685766,0
2003-03-19,65.209999,65.209999,65.209999,65.209999,25.844299,0
2003-03-20,65.309998,65.309998,65.309998,65.309998,25.883924,0
2003-03-21,66.480003,66.480003,66.480003,66.480003,26.347622,0
2003-03-24,64.120003,64.120003,64.120003,64.120003,25.412300,0
2003-03-25,65.510002,65.510002,65.510002,65.510002,25.963190,0
2003-03-26,65.260002,65.260002,65.260002,65.260002,25.864111,0
2003-03-27,65.879997,65.879997,65.879997,65.879997,26.109833,0
2003-03-28,65.750000,65.750000,65.750000,65.750000,26.058310,0
2003-03-31,64.379997,64.379997,64.379997,64.379997,25.515345,0
2003-04-01,65.470001,65.470001,65.470001,65.470001,25.947336,0
2003-04-02,66.910004,66.910004,66.910004,66.910004,26.518049,0
2003-04-03,66.870003,66.870003,66.870003,66.870003,26.502192,0
2003-04-04,66.570000,66.570000,66.570000,66.570000,26.383299,0
2003-04-07,66.180000,66.180000,66.180000,66.180000,26.228731,0
2003-04-08,66.070000,66.070000,66.070000,66.070000,26.185129,0
2003-04-09,64.849998,64.849998,64.849998,64.849998,25.701614,0
2003-04-10,64.870003,64.870003,64.870003,64.870003,25.709547,0
2003-04-11,64.440002,64.440002,64.440002,64.440002,25.539127,0
2003-04-14,65.589996,65.589996,65.589996,65.589996,25.994902,0
2003-04-15,66.150002,66.150002,66.150002,66.150002,26.216841,0
2003-04-16,65.129997,65.129997,65.129997,65.129997,25.812588,0
2003-04-17,66.529999,66.529999,66.529999,66.529999,26.367437,0
2003-04-21,66.599998,66.599998,66.599998,66.599998,26.395182,0
2003-04-22,67.870003,67.870003,67.870003,67.870003,26.898520,0
2003-04-23,68.800003,68.800003,68.800003,68.800003,27.267099,0
2003-04-24,68.699997,68.699997,68.699997,68.699997,27.227470,0
2003-04-25,67.709999,67.709999,67.709999,67.709999,26.835106,0
2003-04-28,68.480003,68.480003,68.480003,68.480003,27.140278,0
2003-04-29,68.589996,68.589996,68.589996,68.589996,27.183867,0
2003-04-30,68.709999,68.709999,68.709999,68.709999,27.231430,0
2003-05-01,68.949997,68.949997,68.949997,68.949997,27.326551,0
2003-05-02,70.160004,70.160004,70.160004,70.160004,27.806107,0
2003-05-05,70.040001,70.040001,70.040001,70.040001,27.758541,0
2003-05-06,70.279999,70.279999,70.279999,70.279999,27.853653,0
2003-05-07,69.830002,69.830002,69.830002,69.830002,27.675314,0
2003-05-08,69.000000,69.000000,69.000000,69.000000,27.346365,0
2003-05-09,70.110001,70.110001,70.110001,70.110001,27.786283,0
2003-05-12,70.720001,70.720001,70.720001,70.720001,28.028040,0
2003-05-13,70.570000,70.570000,70.570000,70.570000,27.968588,0
2003-05-14,70.790001,70.790001,70.790001,70.790001,28.055786,0
2003-05-15,71.599998,71.599998,71.599998,71.599998,28.376804,0
2003-05-16,71.860001,71.860001,71.860001,71.860001,28.479847,0
2003-05-19,69.919998,69.919998,69.919998,69.919998,27.710981,0
2003-05-20,69.720001,69.720001,69.720001,69.720001,27.631720,0
2003-05-21,70.480003,70.480003,70.480003,70.480003,27.932920,0
2003-05-22,71.650002,71.650002,71.650002,71.650002,28.396624,0
2003-05-23,71.839996,71.839996,71.839996,71.839996,28.471914,0
2003-05-27,73.900002,73.900002,73.900002,73.900002,29.288357,0
2003-05-28,73.699997,73.699997,73.699997,73.699997,29.209087,0
2003-05-29,73.470001,73.470001,73.470001,73.470001,29.117933,0
2003-05-30,74.809998,74.809998,74.809998,74.809998,29.649000,0
2003-06-02,75.010002,75.010002,75.010002,75.010002,29.728271,0
2003-06-03,75.089996,75.089996,75.089996,75.089996,29.759979,0
2003-06-04,76.330002,76.330002,76.330002,76.330002,30.251417,0
2003-06-05,77.889999,77.889999,77.889999,77.889999,30.869684,0
2003-06-06,77.169998,77.169998,77.169998,77.169998,30.584330,0
2003-06-09,75.550003,75.550003,75.550003,75.550003,29.942287,0
2003-06-10,76.430000,76.430000,76.430000,76.430000,30.291050,0
2003-06-11,78.339996,78.339996,78.339996,78.339996,31.048027,0
2003-06-12,78.620003,78.620003,78.620003,78.620003,31.159002,0
2003-06-13,77.720001,77.720001,77.720001,77.720001,30.802311,0
2003-06-16,79.470001,79.470001,79.470001,79.470001,31.495878,0
2003-06-17,79.449997,79.449997,79.449997,79.449997,31.487946,0
2003-06-18,78.849998,78.849998,78.849998,78.849998,31.250154,0
2003-06-19,76.209999,76.209999,76.209999,76.209999,30.203857,0
2003-06-20,76.419998,76.419998,76.419998,76.419998,30.287086,0
2003-06-23,75.000000,75.000000,75.000000,75.000000,29.724306,0
2003-06-24,75.160004,75.160004,75.160004,75.160004,29.787724,0
2003-06-25,75.389999,75.389999,75.389999,75.389999,29.878874,0
2003-06-26,76.449997,76.449997,76.449997,76.449997,30.298977,0
2003-06-27,75.750000,75.750000,75.750000,75.750000,30.021549,0
2003-06-30,75.349998,75.349998,75.349998,75.349998,29.863020,0
2003-07-01,75.720001,75.720001,75.720001,75.720001,30.009661,0
2003-07-02,76.910004,76.910004,76.910004,76.910004,30.481291,0
2003-07-03,76.419998,76.419998,76.419998,76.419998,30.287086,0
2003-07-07,78.650002,78.650002,78.650002,78.650002,31.170889,0
2003-07-08,79.370003,79.370003,79.370003,79.370003,31.456244,0
2003-07-09,79.339996,79.339996,79.339996,79.339996,31.444351,0
2003-07-10,77.769997,77.769997,77.769997,77.769997,30.822124,0
2003-07-11,78.190002,78.190002,78.190002,78.190002,30.988585,0
2003-07-14,78.790001,78.790001,78.790001,78.790001,31.226374,0
2003-07-15,78.129997,78.129997,78.129997,78.129997,30.964798,0
2003-07-16,77.480003,77.480003,77.480003,77.480003,30.707195,0
2003-07-17,76.320000,76.320000,76.320000,76.320000,30.247456,0
2003-07-18,77.279999,77.279999,77.279999,77.279999,30.627924,0
2003-07-21,76.279999,76.279999,76.279999,76.279999,30.231604,0
2003-07-22,77.099998,77.099998,77.099998,77.099998,30.556587,0
2003-07-23,77.599998,77.599998,77.599998,77.599998,30.754751,0
2003-07-24,76.279999,76.279999,76.279999,76.279999,30.231604,0
2003-07-25,77.160004,77.160004,77.160004,77.160004,30.580368,0
2003-07-28,78.019997,78.019997,78.019997,78.019997,30.921206,0
2003-07-29,77.879997,77.879997,77.879997,77.879997,30.865725,0
2003-07-30,77.070000,77.070000,77.070000,77.070000,30.544699,0
2003-07-31,77.099998,77.099998,77.099998,77.099998,30.556587,0
2003-08-01,76.290001,76.290001,76.290001,76.290001,30.235563,0
2003-08-04,75.730003,75.730003,75.730003,75.730003,30.013628,0
2003-08-05,73.980003,73.980003,73.980003,73.980003,29.320061,0
2003-08-06,73.389999,73.389999,73.389999,73.389999,29.086229,0
2003-08-07,73.820000,73.820000,73.820000,73.820000,29.256645,0
2003-08-08,73.639999,73.639999,73.639999,73.639999,29.185310,0
2003-08-11,74.419998,74.419998,74.419998,74.419998,29.494438,0
2003-08-12,75.519997,75.519997,75.519997,75.519997,29.930399,0
2003-08-13,75.209999,75.209999,75.209999,75.209999,29.807533,0
2003-08-14,75.540001,75.540001,75.540001,75.540001,29.938320,0
2003-08-15,75.570000,75.570000,75.570000,75.570000,29.950212,0
2003-08-18,76.480003,76.480003,76.480003,76.480003,30.310865,0
2003-08-19,76.720001,76.720001,76.720001,76.720001,30.405987,0
2003-08-20,76.930000,76.930000,76.930000,76.930000,30.489208,0
2003-08-21,77.669998,77.669998,77.669998,77.669998,30.782486,0
2003-08-22,76.870003,76.870003,76.870003,76.870003,30.465439,0
2003-08-25,76.349998,76.349998,76.349998,76.349998,30.259346,0
2003-08-26,76.559998,76.559998,76.559998,76.559998,30.342573,0
2003-08-27,77.019997,77.019997,77.019997,77.019997,30.524881,0
2003-08-28,77.860001,77.860001,77.860001,77.860001,30.857801,0
2003-08-29,78.360001,78.360001,78.360001,78.360001,31.055954,0
2003-09-02,79.239998,79.239998,79.239998,79.239998,31.404722,0
2003-09-03,79.290001,79.290001,79.290001,79.290001,31.424538,0
2003-09-04,79.800003,79.800003,79.800003,79.800003,31.626665,0
2003-09-05,79.730003,79.730003,79.730003,79.730003,31.598925,0
2003-09-08,81.169998,81.169998,81.169998,81.169998,32.169621,0
2003-09-09,80.779999,80.779999,80.779999,80.779999,32.015060,0
2003-09-10,78.949997,78.949997,78.949997,78.949997,31.289787,0
2003-09-11,79.709999,79.709999,79.709999,79.709999,31.590992,0
2003-09-12,79.910004,79.910004,79.910004,79.910004,31.670259,0
2003-09-15,79.400002,79.400002,79.400002,79.400002,31.468132,0
2003-09-16,80.629997,80.629997,80.629997,80.629997,31.955610,0
2003-09-17,80.800003,80.800003,80.800003,80.800003,32.022991,0
2003-09-18,81.589996,81.589996,81.589996,81.589996,32.336079,0
2003-09-19,81.260002,81.260002,81.260002,81.260002,32.205296,0
2003-09-22,80.500000,80.500000,80.500000,80.500000,31.904083,0
2003-09-23,81.000000,81.000000,81.000000,81.000000,32.102249,0
2003-09-24,79.120003,79.120003,79.120003,79.120003,31.357164,0
2003-09-25,78.089996,78.089996,78.089996,78.089996,30.948946,0
2003-09-26,77.320000,77.320000,77.320000,77.320000,30.643780,0
2003-09-29,77.989998,77.989998,77.989998,77.989998,30.909317,0
2003-09-30,77.680000,77.680000,77.680000,77.680000,30.786455,0
2003-10-01,79.010002,79.010002,79.010002,79.010002,31.313568,0
2003-10-02,79.690002,79.690002,79.690002,79.690002,31.583073,0
2003-10-03,80.239998,80.239998,80.239998,80.239998,31.801046,0
2003-10-06,80.570000,80.570000,80.570000,80.570000,31.931831,0
2003-10-07,80.849998,80.849998,80.849998,80.849998,32.042805,0
2003-10-08,79.970001,79.970001,79.970001,79.970001,31.694038,0
2003-10-09,80.400002,80.400002,80.400002,80.400002,31.864456,0
2003-10-10,80.879997,80.879997,80.879997,80.879997,32.054691,0
2003-10-13,81.389999,81.389999,81.389999,81.389999,32.256813,0
2003-10-14,81.510002,81.510002,81.510002,81.510002,32.304375,0
2003-10-15,81.279999,81.279999,81.279999,81.279999,32.213226,0
2003-10-16,81.790001,81.790001,81.790001,81.790001,32.415348,0
2003-10-17,80.669998,80.669998,80.669998,80.669998,31.971462,0
2003-10-20,80.480003,80.480003,80.480003,80.480003,31.896164,0
2003-10-21,81.400002,81.400002,81.400002,81.400002,32.260777,0
2003-10-22,79.470001,79.470001,79.470001,79.470001,31.495878,0
2003-10-23,79.470001,79.470001,79.470001,79.470001,31.495878,0
2003-10-24,79.510002,79.510002,79.510002,79.510002,31.511732,0
2003-10-27,79.489998,79.489998,79.489998,79.489998,31.503805,0
2003-10-28,80.629997,80.629997,80.629997,80.629997,31.955610,0
2003-10-29,80.589996,80.589996,80.589996,80.589996,31.939753,0
2003-10-30,80.230003,80.230003,80.230003,80.230003,31.797083,0
2003-10-31,80.570000,80.570000,80.570000,80.570000,31.931831,0
2003-11-03,80.820000,80.820000,80.820000,80.820000,32.030914,0
2003-11-04,80.459999,80.459999,80.459999,80.459999,31.888241,0
2003-11-05,80.660004,80.660004,80.660004,80.660004,31.967499,0
2003-11-06,81.309998,81.309998,81.309998,81.309998,32.225105,0
2003-11-07,80.879997,80.879997,80.879997,80.879997,32.054691,0
2003-11-10,79.470001,79.470001,79.470001,79.470001,31.495878,0
2003-11-11,78.959999,78.959999,78.959999,78.959999,31.293751,0
2003-11-12,80.260002,80.260002,80.260002,80.260002,31.808973,0
2003-11-13,80.709999,80.709999,80.709999,80.709999,31.987318,0
2003-11-14,79.919998,79.919998,79.919998,79.919998,31.674221,0
2003-11-17,79.540001,79.540001,79.540001,79.540001,31.523619,0
2003-11-18,78.459999,78.459999,78.459999,78.459999,31.095583,0
2003-11-19,79.250000,79.250000,79.250000,79.250000,31.408680,0
2003-11-20,78.559998,78.559998,78.559998,78.559998,31.135216,0
2003-11-21,79.019997,79.019997,79.019997,79.019997,31.317530,0
2003-11-24,80.820000,80.820000,80.820000,80.820000,32.030914,0
2003-11-25,81.199997,81.199997,81.199997,81.199997,32.181511,0
2003-11-26,81.540001,81.540001,81.540001,81.540001,32.316269,0
2003-11-28,81.629997,81.629997,81.629997,81.629997,32.351929,0
2003-12-01,82.760002,82.760002,82.760002,82.760002,32.799782,0
2003-12-02,82.860001,82.860001,82.860001,82.860001,32.839420,0
2003-12-03,82.260002,82.260002,82.260002,82.260002,32.601620,0
2003-12-04,82.190002,82.190002,82.190002,82.190002,32.573879,0
2003-12-05,81.279999,81.279999,81.279999,81.279999,32.213226,0
2003-12-08,81.489998,81.489998,81.489998,81.489998,32.296448,0
2003-12-09,80.730003,80.730003,80.730003,80.730003,31.995249,0
2003-12-10,80.570000,80.570000,80.570000,80.570000,31.931831,0
2003-12-11,81.750000,81.750000,81.750000,81.750000,32.399490,0
2003-12-12,82.660004,82.660004,82.660004,82.660004,32.760159,0
2003-12-15,82.080002,82.080002,82.080002,82.080002,32.530285,0
2003-12-16,82.500000,82.500000,82.500000,82.500000,32.696735,0
2003-12-17,82.680000,82.680000,82.680000,82.680000,32.768078,0
2003-12-18,83.820000,83.820000,83.820000,83.820000,33.219891,0
2003-12-19,84.010002,84.010002,84.010002,84.010002,33.295189,0
2003-12-22,84.269997,84.269997,84.269997,84.269997,33.398232,0
2003-12-23,84.599998,84.599998,84.599998,84.599998,33.529015,0
2003-12-24,84.720001,84.720001,84.720001,84.720001,33.576580,0
2003-12-26,84.830002,84.830002,84.830002,84.830002,33.620174,0
2003-12-29,86.050003,86.050003,86.050003,86.050003,34.103695,0
2003-12-30,86.089996,86.089996,86.089996,86.089996,34.119545,0
2003-12-31,86.040001,86.040001,86.040001,86.040001,34.099724,0
2004-01-02,86.550003,86.550003,86.550003,86.550003,34.301849,0
2004-01-05,86.879997,86.879997,86.879997,86.879997,34.432632,0
2004-01-06,87.209999,87.209999,87.209999,87.209999,34.563423,0
2004-01-07,88.589996,88.589996,88.589996,88.589996,35.110352,0
2004-01-08,89.099998,89.099998,89.099998,89.099998,35.312473,0
2004-01-09,89.209999,89.209999,89.209999,89.209999,35.356071,0
2004-01-12,89.389999,89.389999,89.389999,89.389999,35.427406,0
2004-01-13,88.930000,88.930000,88.930000,88.930000,35.245102,0
2004-01-14,89.680000,89.680000,89.680000,89.680000,35.542351,0
2004-01-15,90.220001,90.220001,90.220001,90.220001,35.756363,0
2004-01-16,91.449997,91.449997,91.449997,91.449997,36.243839,0
2004-01-20,92.099998,92.099998,92.099998,92.099998,36.501450,0
2004-01-21,92.570000,92.570000,92.570000,92.570000,36.687729,0
2004-01-22,91.989998,91.989998,91.989998,91.989998,36.457855,0
2004-01-23,92.050003,92.050003,92.050003,92.050003,36.481640,0
2004-01-26,93.160004,93.160004,93.160004,93.160004,36.921558,0
2004-01-27,92.239998,92.239998,92.239998,92.239998,36.556934,0
2004-01-28,90.739998,90.739998,90.739998,90.739998,35.962444,0
2004-01-29,91.019997,91.019997,91.019997,91.019997,36.073414,0
2004-01-30,90.639999,90.639999,90.639999,90.639999,35.922813,0
2004-02-02,91.290001,91.290001,91.290001,91.290001,36.180431,0
2004-02-03,91.330002,91.330002,91.330002,91.330002,36.196281,0
2004-02-04,90.389999,90.389999,90.389999,90.389999,35.823734,0
2004-02-05,89.720001,89.720001,89.720001,89.720001,35.558193,0
2004-02-06,91.110001,91.110001,91.110001,91.110001,36.109085,0
2004-02-09,91.019997,91.019997,91.019997,91.019997,36.073414,0
2004-02-10,91.669998,91.669998,91.669998,91.669998,36.331028,0
2004-02-11,92.639999,92.639999,92.639999,92.639999,36.715466,0
2004-02-12,92.070000,92.070000,92.070000,92.070000,36.489563,0
2004-02-13,91.489998,91.489998,91.489998,91.489998,36.259693,0
2004-02-17,92.680000,92.680000,92.680000,92.680000,36.731312,0
2004-02-18,92.949997,92.949997,92.949997,92.949997,36.838318,0
2004-02-19,92.650002,92.650002,92.650002,92.650002,36.719429,0
2004-02-20,92.089996,92.089996,92.089996,92.089996,36.497482,0
2004-02-23,91.129997,91.129997,91.129997,91.129997,36.117016,0
2004-02-24,91.129997,91.129997,91.129997,91.129997,36.117016,0
2004-02-25,91.959999,91.959999,91.959999,91.959999,36.445969,0
2004-02-26,92.559998,92.559998,92.559998,92.559998,36.683762,0
2004-02-27,92.500000,92.500000,92.500000,92.500000,36.659977,0
2004-03-01,93.480003,93.480003,93.480003,93.480003,37.048382,0
2004-03-02,92.970001,92.970001,92.970001,92.970001,36.846249,0
2004-03-03,93.250000,93.250000,93.250000,93.250000,36.957226,0
2004-03-04,93.980003,93.980003,93.980003,93.980003,37.246540,0
2004-03-05,94.389999,94.389999,94.389999,94.389999,37.409031,0
2004-03-08,93.139999,93.139999,93.139999,93.139999,36.913631,0
2004-03-09,92.199997,92.199997,92.199997,92.199997,36.541080,0
2004-03-10,90.550003,90.550003,90.550003,90.550003,35.887150,0
2004-03-11,89.379997,89.379997,89.379997,89.379997,35.423447,0
2004-03-12,90.559998,90.559998,90.559998,90.559998,35.891109,0
2004-03-15,88.959999,88.959999,88.959999,88.959999,35.256989,0
2004-03-16,88.980003,88.980003,88.980003,88.980003,35.264923,0
2004-03-17,90.629997,90.629997,90.629997,90.629997,35.918854,0
2004-03-18,90.610001,90.610001,90.610001,90.610001,35.910927,0
2004-03-19,89.620003,89.620003,89.620003,89.620003,35.518566,0
2004-03-22,88.099998,88.099998,88.099998,88.099998,34.916153,0
2004-03-23,87.839996,87.839996,87.839996,87.839996,34.813110,0
2004-03-24,87.330002,87.330002,87.330002,87.330002,34.610981,0
2004-03-25,88.639999,88.639999,88.639999,88.639999,35.130169,0
2004-03-26,88.500000,88.500000,88.500000,88.500000,35.074684,0
2004-03-29,89.809998,89.809998,89.809998,89.809998,35.593864,0
2004-03-30,90.209999,90.209999,90.209999,90.209999,35.752399,0
2004-03-31,90.339996,90.339996,90.339996,90.339996,35.803921,0
2004-04-01,91.110001,91.110001,91.110001,91.110001,36.109085,0
2004-04-02,91.989998,91.989998,91.989998,91.989998,36.457855,0
2004-04-05,93.010002,93.010002,93.010002,93.010002,36.862106,0
2004-04-06,92.279999,92.279999,92.279999,92.279999,36.572784,0
2004-04-07,91.959999,91.959999,91.959999,91.959999,36.445969,0
2004-04-08,91.720001,91.720001,91.720001,91.720001,36.350853,0
2004-04-12,92.669998,92.669998,92.669998,92.669998,36.727360,0
2004-04-13,91.080002,91.080002,91.080002,91.080002,36.097198,0
2004-04-14,90.949997,90.949997,90.949997,90.949997,36.045677,0
2004-04-15,90.459999,90.459999,90.459999,90.459999,35.851475,0
2004-04-16,91.059998,91.059998,91.059998,91.059998,36.089272,0
2004-04-19,91.540001,91.540001,91.540001,91.540001,36.279507,0
2004-04-20,89.650002,89.650002,89.650002,89.650002,35.530453,0
2004-04-21,90.269997,90.269997,90.269997,90.269997,35.776173,0
2004-04-22,91.309998,91.309998,91.309998,91.309998,36.188347,0
2004-04-23,90.910004,90.910004,90.910004,90.910004,36.029827,0
2004-04-26,90.919998,90.919998,90.919998,90.919998,36.033783,0
2004-04-27,91.300003,91.300003,91.300003,91.300003,36.184387,0
2004-04-28,89.730003,89.730003,89.730003,89.730003,35.562164,0
2004-04-29,88.290001,88.290001,88.290001,88.290001,34.991455,0
2004-04-30,87.330002,87.330002,87.330002,87.330002,34.610981,0
2004-05-03,88.440002,88.440002,88.440002,88.440002,35.050903,0
2004-05-04,88.169998,88.169998,88.169998,88.169998,34.943893,0
2004-05-05,88.830002,88.830002,88.830002,88.830002,35.205471,0
2004-05-06,87.510002,87.510002,87.510002,87.510002,34.682323,0
2004-05-07,86.150002,86.150002,86.150002,86.150002,34.143326,0
2004-05-10,84.870003,84.870003,84.870003,84.870003,33.636028,0
2004-05-11,86.080002,86.080002,86.080002,86.080002,34.115582,0
2004-05-12,86.300003,86.300003,86.300003,86.300003,34.202774,0
2004-05-13,86.470001,86.470001,86.470001,86.470001,34.270145,0
2004-05-14,86.470001,86.470001,86.470001,86.470001,34.270145,0
2004-05-17,85.599998,85.599998,85.599998,85.599998,33.925339,0
2004-05-18,86.029999,86.029999,86.029999,86.029999,34.095764,0
2004-05-19,85.750000,85.750000,85.750000,85.750000,33.984791,0
2004-05-20,85.500000,85.500000,85.500000,85.500000,33.885708,0
2004-05-21,85.820000,85.820000,85.820000,85.820000,34.012531,0
2004-05-24,86.550003,86.550003,86.550003,86.550003,34.301849,0
2004-05-25,88.190002,88.190002,88.190002,88.190002,34.951828,0
2004-05-26,88.430000,88.430000,88.430000,88.430000,35.046936,0
2004-05-27,89.029999,89.029999,89.029999,89.029999,35.284737,0
2004-05-28,89.050003,89.050003,89.050003,89.050003,35.292667,0
2004-06-01,89.120003,89.120003,89.120003,89.120003,35.320408,0
2004-06-02,89.220001,89.220001,89.220001,89.220001,35.360035,0
2004-06-03,88.099998,88.099998,88.099998,88.099998,34.916153,0
2004-06-04,88.860001,88.860001,88.860001,88.860001,35.217358,0
2004-06-07,90.529999,90.529999,90.529999,90.529999,35.879223,0
2004-06-08,90.250000,90.250000,90.250000,90.250000,35.768253,0
2004-06-09,88.879997,88.879997,88.879997,88.879997,35.225288,0
2004-06-10,88.889999,88.889999,88.889999,88.889999,35.229248,0
2004-06-14,87.930000,87.930000,87.930000,87.930000,34.848778,0
2004-06-15,88.300003,88.300003,88.300003,88.300003,34.995419,0
2004-06-16,88.820000,88.820000,88.820000,88.820000,35.201504,0
2004-06-17,88.309998,88.309998,88.309998,88.309998,34.999382,0
2004-06-18,88.330002,88.330002,88.330002,88.330002,35.007305,0
2004-06-21,87.459999,87.459999,87.459999,87.459999,34.662510,0
2004-06-22,87.279999,87.279999,87.279999,87.279999,34.591167,0
2004-06-23,88.529999,88.529999,88.529999,88.529999,35.086571,0
2004-06-24,88.279999,88.279999,88.279999,88.279999,34.987492,0
2004-06-25,88.570000,88.570000,88.570000,88.570000,35.102428,0
